Time,Date,Day,Hum,Temp,Temp_feels,WE-mv,AUX-mv,LASER-V,NaN
15:22:5,12/7/2024,FRI,99.90,24.60,25.72,228.31,239.67,0.031,0.00622
15:22:5,12/7/2024,FRI,99.90,24.50,25.61,228.31,239.78,0.031,0.00610
15:22:6,12/7/2024,FRI,99.90,24.50,25.61,228.38,239.93,0.031,0.00628
15:22:6,12/7/2024,FRI,99.90,24.50,25.61,228.21,239.81,0.031,0.00563
15:22:6,12/7/2024,FRI,99.90,24.50,25.61,228.24,239.87,0.031,0.00568
15:22:6,12/7/2024,FRI,99.90,24.50,25.61,228.30,239.82,0.031,0.00601
15:22:7,12/7/2024,FRI,99.90,24.50,25.61,228.25,239.75,0.031,0.00588
15:22:7,12/7/2024,FRI,99.90,24.50,25.61,228.20,239.73,0.031,0.00567
15:22:7,12/7/2024,FRI,99.90,24.50,25.61,228.02,239.72,0.031,0.00485
15:22:7,12/7/2024,FRI,99.90,24.50,25.61,228.05,239.59,0.031,0.00513
15:22:8,12/7/2024,FRI,99.90,24.50,25.61,228.06,239.55,0.031,0.00522
15:22:8,12/7/2024,FRI,99.90,24.50,25.61,228.22,239.63,0.031,0.00585
15:22:8,12/7/2024,FRI,99.90,24.50,25.61,228.23,239.54,0.031,0.00600
15:22:8,12/7/2024,FRI,99.90,24.50,25.61,228.34,239.57,0.031,0.00646
15:22:9,12/7/2024,FRI,99.90,24.50,25.61,228.30,239.43,0.031,0.00641
15:22:9,12/7/2024,FRI,99.90,24.50,25.61,228.14,239.35,0.031,0.00576
15:22:9,12/7/2024,FRI,99.90,24.50,25.61,228.19,239.36,0.031,0.00599
15:22:9,12/7/2024,FRI,99.90,24.50,25.61,228.26,239.39,0.031,0.00630
15:22:10,12/7/2024,FRI,99.90,24.50,25.61,228.31,239.43,0.031,0.00648
15:22:10,12/7/2024,FRI,99.90,24.50,25.61,228.29,239.52,0.031,0.00630
15:22:10,12/7/2024,FRI,99.90,24.50,25.61,228.28,239.55,0.031,0.00620
15:22:10,12/7/2024,FRI,99.90,24.50,25.61,228.25,239.40,0.031,0.00621
15:22:11,12/7/2024,FRI,99.90,24.50,25.61,228.17,239.42,0.031,0.00584
15:22:11,12/7/2024,FRI,99.90,24.50,25.61,228.09,239.34,0.031,0.00558
15:22:11,12/7/2024,FRI,99.90,24.50,25.61,228.13,239.41,0.031,0.00566
15:22:11,12/7/2024,FRI,99.90,24.50,25.61,228.15,239.41,0.031,0.00575
15:22:12,12/7/2024,FRI,99.90,24.50,25.61,228.16,239.43,0.031,0.00579
15:22:12,12/7/2024,FRI,99.90,24.50,25.61,228.15,239.40,0.031,0.00577
15:22:12,12/7/2024,FRI,99.90,24.50,25.61,228.18,239.47,0.031,0.00582
15:22:12,12/7/2024,FRI,99.90,24.50,25.61,228.21,239.45,0.031,0.00600
15:22:13,12/7/2024,FRI,99.90,24.50,25.61,228.26,239.52,0.031,0.00616
15:22:13,12/7/2024,FRI,99.90,24.50,25.61,228.16,239.58,0.031,0.00562
15:22:13,12/7/2024,FRI,99.90,24.50,25.61,228.25,239.65,0.031,0.00596
15:22:13,12/7/2024,FRI,99.90,24.50,25.61,228.30,239.68,0.031,0.00616
15:22:14,12/7/2024,FRI,99.90,24.50,25.61,228.36,239.84,0.031,0.00627
15:22:14,12/7/2024,FRI,99.90,24.50,25.61,228.52,239.91,0.031,0.00690
15:22:14,12/7/2024,FRI,99.90,24.50,25.61,228.50,239.95,0.031,0.00675
15:22:14,12/7/2024,FRI,99.90,24.50,25.61,228.39,239.91,0.031,0.00634
15:22:15,12/7/2024,FRI,99.90,24.50,25.61,228.42,239.92,0.031,0.00645
15:22:15,12/7/2024,FRI,99.90,24.50,25.61,228.34,239.83,0.031,0.00620
15:22:15,12/7/2024,FRI,99.90,24.50,25.61,228.40,239.81,0.031,0.00649
15:22:15,12/7/2024,FRI,99.90,24.50,25.61,228.41,239.76,0.031,0.00657
15:22:16,12/7/2024,FRI,99.90,24.50,25.61,228.41,239.66,0.031,0.00667
15:22:16,12/7/2024,FRI,99.90,24.50,25.61,228.39,239.72,0.031,0.00654
15:22:16,12/7/2024,FRI,99.90,24.50,25.61,228.29,239.55,0.031,0.00624
15:22:16,12/7/2024,FRI,99.90,24.50,25.61,228.22,239.51,0.031,0.00598
15:22:17,12/7/2024,FRI,99.90,24.50,25.61,228.21,239.45,0.031,0.00599
15:22:17,12/7/2024,FRI,99.90,24.50,25.61,228.27,239.45,0.031,0.00626
15:22:17,12/7/2024,FRI,99.90,24.50,25.61,228.28,239.44,0.031,0.00631
15:22:17,12/7/2024,FRI,99.90,24.50,25.61,228.37,239.56,0.031,0.00661
15:22:18,12/7/2024,FRI,99.90,24.50,25.61,228.15,239.33,0.031,0.00585
15:22:18,12/7/2024,FRI,99.90,24.50,25.61,228.09,239.30,0.031,0.00561
15:22:18,12/7/2024,FRI,99.90,24.50,25.61,228.02,239.24,0.031,0.00538
15:22:18,12/7/2024,FRI,99.90,24.50,25.61,228.05,239.24,0.031,0.00551
15:22:19,12/7/2024,FRI,99.90,24.50,25.61,227.99,239.26,0.031,0.00520
15:22:19,12/7/2024,FRI,99.90,24.50,25.61,227.96,239.24,0.031,0.00510
15:22:19,12/7/2024,FRI,99.90,24.50,25.61,228.02,239.24,0.031,0.00535
15:22:19,12/7/2024,FRI,99.90,24.50,25.61,227.95,239.19,0.031,0.00509
15:22:20,12/7/2024,FRI,99.90,24.50,25.61,227.98,239.20,0.031,0.00523
15:22:20,12/7/2024,FRI,99.90,24.50,25.61,227.94,239.13,0.031,0.00511
15:22:20,12/7/2024,FRI,99.90,24.50,25.61,227.98,239.32,0.031,0.00510
15:22:20,12/7/2024,FRI,99.90,24.50,25.61,228.21,239.52,0.031,0.00593
15:22:21,12/7/2024,FRI,99.90,24.50,25.61,228.17,239.54,0.031,0.00572
15:22:21,12/7/2024,FRI,99.90,24.50,25.61,228.12,239.49,0.031,0.00556
15:22:21,12/7/2024,FRI,99.90,24.50,25.61,228.24,239.59,0.031,0.00599
15:22:21,12/7/2024,FRI,99.90,24.50,25.61,228.25,239.64,0.031,0.00596
15:22:22,12/7/2024,FRI,99.90,24.50,25.61,228.23,239.70,0.031,0.00582
15:22:22,12/7/2024,FRI,99.90,24.50,25.61,228.33,239.82,0.031,0.00616
15:22:22,12/7/2024,FRI,99.90,24.50,25.61,228.32,239.82,0.031,0.00609
15:22:22,12/7/2024,FRI,99.90,24.50,25.61,228.40,239.90,0.031,0.00639
15:22:23,12/7/2024,FRI,99.90,24.50,25.61,228.53,239.89,0.031,0.00698
15:22:23,12/7/2024,FRI,99.90,24.50,25.61,228.43,239.82,0.031,0.00658
15:22:23,12/7/2024,FRI,99.90,24.50,25.61,228.48,239.88,0.031,0.00675
15:22:23,12/7/2024,FRI,99.90,24.50,25.61,228.54,239.86,0.031,0.00705
15:22:24,12/7/2024,FRI,99.90,24.50,25.61,228.42,239.79,0.031,0.00659
15:22:24,12/7/2024,FRI,99.90,24.50,25.61,228.48,239.77,0.031,0.00687
15:22:24,12/7/2024,FRI,99.90,24.50,25.61,228.39,239.69,0.031,0.00655
15:22:24,12/7/2024,FRI,99.90,24.50,25.61,228.36,239.68,0.031,0.00642
15:22:25,12/7/2024,FRI,99.90,24.50,25.61,228.37,239.68,0.031,0.00648
15:22:25,12/7/2024,FRI,99.90,24.50,25.61,228.32,239.70,0.031,0.00622
15:22:25,12/7/2024,FRI,99.90,24.50,25.61,228.30,239.65,0.031,0.00619
15:22:25,12/7/2024,FRI,99.90,24.50,25.61,228.38,239.66,0.031,0.00652
15:22:26,12/7/2024,FRI,99.90,24.50,25.61,228.43,239.69,0.031,0.00671
15:22:26,12/7/2024,FRI,99.90,24.50,25.61,228.45,239.68,0.031,0.00685
15:22:26,12/7/2024,FRI,99.90,24.50,25.61,228.45,239.57,0.031,0.00695
15:22:26,12/7/2024,FRI,99.90,24.50,25.61,228.49,239.58,0.031,0.00711
15:22:27,12/7/2024,FRI,99.90,24.50,25.61,228.64,239.67,0.031,0.00769
15:22:27,12/7/2024,FRI,99.90,24.50,25.61,228.59,239.57,0.031,0.00756
15:22:27,12/7/2024,FRI,99.90,24.50,25.61,228.54,239.59,0.031,0.00733
15:22:27,12/7/2024,FRI,99.90,24.50,25.61,228.56,239.55,0.031,0.00745
15:22:28,12/7/2024,FRI,99.90,24.50,25.61,228.58,239.70,0.031,0.00740
15:22:28,12/7/2024,FRI,99.90,24.50,25.61,228.41,239.55,0.031,0.00679
15:22:28,12/7/2024,FRI,99.90,24.50,25.61,228.29,239.45,0.031,0.00633
15:22:28,12/7/2024,FRI,99.90,24.50,25.61,228.23,239.53,0.031,0.00600
15:22:29,12/7/2024,FRI,99.90,24.50,25.61,228.22,239.62,0.031,0.00587
15:22:29,12/7/2024,FRI,99.90,24.50,25.61,228.12,239.64,0.031,0.00540
15:22:29,12/7/2024,FRI,99.90,24.50,25.61,227.99,239.65,0.031,0.00481
15:22:29,12/7/2024,FRI,99.90,24.50,25.61,228.05,239.82,0.031,0.00489
15:22:30,12/7/2024,FRI,99.90,24.50,25.61,228.06,239.79,0.031,0.00496
15:22:30,12/7/2024,FRI,99.90,24.50,25.61,228.05,239.85,0.031,0.00486
15:22:30,12/7/2024,FRI,99.90,24.50,25.61,227.99,239.72,0.031,0.00474
15:22:30,12/7/2024,FRI,99.90,24.50,25.61,228.09,239.82,0.031,0.00507
15:22:31,12/7/2024,FRI,99.90,24.50,25.61,228.23,239.99,0.031,0.00552
15:22:31,12/7/2024,FRI,99.90,24.50,25.61,228.20,239.98,0.031,0.00541
15:22:31,12/7/2024,FRI,99.90,24.50,25.61,228.26,239.96,0.031,0.00568
15:22:31,12/7/2024,FRI,99.90,24.50,25.61,228.27,239.91,0.031,0.00580
15:22:32,12/7/2024,FRI,99.90,24.50,25.61,228.46,239.93,0.031,0.00661
15:22:32,12/7/2024,FRI,99.90,24.50,25.61,228.37,239.84,0.031,0.00631
15:22:32,12/7/2024,FRI,99.90,24.50,25.61,228.34,239.81,0.031,0.00620
15:22:32,12/7/2024,FRI,99.90,24.50,25.61,228.30,239.73,0.031,0.00609
15:22:33,12/7/2024,FRI,99.90,24.50,25.61,228.32,239.71,0.031,0.00623
15:22:33,12/7/2024,FRI,99.90,24.50,25.61,228.21,239.63,0.031,0.00583
15:22:33,12/7/2024,FRI,99.90,24.50,25.61,228.15,239.54,0.031,0.00564
15:22:33,12/7/2024,FRI,99.90,24.50,25.61,228.08,239.47,0.031,0.00539
15:22:34,12/7/2024,FRI,99.90,24.50,25.61,227.95,239.44,0.031,0.00482
15:22:34,12/7/2024,FRI,99.90,24.50,25.61,227.80,239.34,0.031,0.00425
15:22:34,12/7/2024,FRI,99.90,24.50,25.61,227.62,239.27,0.031,0.00355
15:22:34,12/7/2024,FRI,99.90,24.50,25.61,227.68,239.30,0.031,0.00378
15:22:35,12/7/2024,FRI,99.90,24.50,25.61,227.60,239.15,0.031,0.00358
15:22:35,12/7/2024,FRI,99.90,24.50,25.61,227.64,239.14,0.031,0.00374
15:22:35,12/7/2024,FRI,99.90,24.50,25.61,227.57,239.14,0.031,0.00344
15:22:35,12/7/2024,FRI,99.90,24.50,25.61,227.61,239.26,0.031,0.00350
15:22:36,12/7/2024,FRI,99.90,24.50,25.61,227.55,239.18,0.031,0.00332
15:22:36,12/7/2024,FRI,99.90,24.50,25.61,227.68,239.28,0.031,0.00378
15:22:36,12/7/2024,FRI,99.90,24.50,25.61,227.78,239.31,0.031,0.00421
15:22:36,12/7/2024,FRI,99.90,24.50,25.61,227.87,239.43,0.031,0.00450
15:22:37,12/7/2024,FRI,99.90,24.50,25.61,227.85,239.40,0.031,0.00444
15:22:37,12/7/2024,FRI,99.90,24.50,25.61,227.78,239.38,0.031,0.00413
15:22:37,12/7/2024,FRI,99.90,24.50,25.61,227.81,239.50,0.031,0.00413
15:22:37,12/7/2024,FRI,99.90,24.50,25.61,227.72,239.43,0.031,0.00384
15:22:38,12/7/2024,FRI,99.90,24.50,25.61,227.73,239.41,0.031,0.00387
15:22:38,12/7/2024,FRI,99.90,24.50,25.61,227.80,239.37,0.031,0.00423
15:22:38,12/7/2024,FRI,99.90,24.50,25.61,227.80,239.44,0.031,0.00416
15:22:38,12/7/2024,FRI,99.90,24.50,25.61,227.83,239.43,0.031,0.00433
15:22:39,12/7/2024,FRI,99.90,24.50,25.61,227.85,239.45,0.031,0.00435
15:22:39,12/7/2024,FRI,99.90,24.50,25.61,227.87,239.49,0.031,0.00443
15:22:39,12/7/2024,FRI,99.90,24.50,25.61,227.90,239.55,0.031,0.00453
15:22:39,12/7/2024,FRI,99.90,24.50,25.61,228.04,239.57,0.031,0.00510
15:22:40,12/7/2024,FRI,99.90,24.50,25.61,228.07,239.64,0.031,0.00517
15:22:40,12/7/2024,FRI,99.90,24.50,25.61,228.18,239.74,0.031,0.00557
15:22:40,12/7/2024,FRI,99.90,24.50,25.61,228.25,239.81,0.031,0.00580
15:22:40,12/7/2024,FRI,99.90,24.50,25.61,228.21,239.85,0.031,0.00558
15:22:41,12/7/2024,FRI,99.90,24.50,25.61,228.27,239.81,0.031,0.00591
15:22:41,12/7/2024,FRI,99.90,24.50,25.61,228.18,239.74,0.031,0.00555
15:22:41,12/7/2024,FRI,99.90,24.50,25.61,228.19,239.77,0.031,0.00556
15:22:41,12/7/2024,FRI,99.90,24.60,25.72,228.13,239.71,0.031,0.00539
15:22:42,12/7/2024,FRI,99.90,24.60,25.72,228.07,239.67,0.031,0.00514
15:22:42,12/7/2024,FRI,99.90,24.60,25.72,227.95,239.62,0.031,0.00465
15:22:42,12/7/2024,FRI,99.90,24.60,25.72,227.95,239.64,0.031,0.00466
15:22:42,12/7/2024,FRI,99.90,24.60,25.72,227.70,239.54,0.031,0.00364
15:22:43,12/7/2024,FRI,99.90,24.60,25.72,227.70,239.55,0.031,0.00358
15:22:43,12/7/2024,FRI,99.90,24.60,25.72,227.64,239.42,0.031,0.00346
15:22:43,12/7/2024,FRI,99.90,24.60,25.72,227.70,239.46,0.031,0.00369
15:22:43,12/7/2024,FRI,99.90,24.50,25.61,227.70,239.48,0.031,0.00366
15:22:44,12/7/2024,FRI,99.90,24.50,25.61,227.59,239.33,0.031,0.00333
15:22:44,12/7/2024,FRI,99.90,24.50,25.61,227.55,239.32,0.031,0.00318
15:22:44,12/7/2024,FRI,99.90,24.50,25.61,227.50,239.26,0.031,0.00300
15:22:44,12/7/2024,FRI,99.90,24.50,25.61,227.67,239.37,0.031,0.00365
15:22:45,12/7/2024,FRI,99.90,24.50,25.61,227.67,239.30,0.031,0.00371
15:22:45,12/7/2024,FRI,99.90,24.50,25.61,227.95,239.44,0.031,0.00484
15:22:45,12/7/2024,FRI,99.90,24.50,25.61,228.03,239.36,0.031,0.00528
15:22:45,12/7/2024,FRI,99.90,24.50,25.61,228.03,239.45,0.031,0.00521
15:22:46,12/7/2024,FRI,99.90,24.50,25.61,227.85,239.40,0.031,0.00442
15:22:46,12/7/2024,FRI,99.90,24.50,25.61,227.89,239.41,0.031,0.00458
15:22:46,12/7/2024,FRI,99.90,24.50,25.61,227.93,239.47,0.031,0.00470
15:22:46,12/7/2024,FRI,99.90,24.50,25.61,227.98,239.51,0.031,0.00490
15:22:47,12/7/2024,FRI,99.90,24.50,25.61,227.98,239.48,0.031,0.00491
15:22:47,12/7/2024,FRI,99.90,24.50,25.61,227.80,239.38,0.031,0.00422
15:22:47,12/7/2024,FRI,99.90,24.50,25.61,227.85,239.45,0.031,0.00436
15:22:47,12/7/2024,FRI,99.90,24.50,25.61,227.72,239.39,0.031,0.00384
15:22:48,12/7/2024,FRI,99.90,24.50,25.61,227.67,239.49,0.031,0.00353
15:22:48,12/7/2024,FRI,99.90,24.50,25.61,227.77,239.55,0.031,0.00391
15:22:48,12/7/2024,FRI,99.90,24.50,25.61,227.92,239.57,0.031,0.00456
15:22:48,12/7/2024,FRI,99.90,24.50,25.61,228.03,239.55,0.031,0.00510
15:22:49,12/7/2024,FRI,99.90,24.50,25.61,228.08,239.53,0.031,0.00534
15:22:49,12/7/2024,FRI,99.90,24.50,25.61,228.08,239.52,0.031,0.00533
15:22:49,12/7/2024,FRI,99.90,24.50,25.61,228.13,239.49,0.031,0.00559
15:22:49,12/7/2024,FRI,99.90,24.50,25.61,228.21,239.47,0.031,0.00599
15:22:50,12/7/2024,FRI,99.90,24.50,25.61,228.20,239.37,0.031,0.00601
15:22:50,12/7/2024,FRI,99.90,24.50,25.61,228.22,239.31,0.031,0.00619
15:22:50,12/7/2024,FRI,99.90,24.50,25.61,228.17,239.26,0.031,0.00602
15:22:50,12/7/2024,FRI,99.90,24.50,25.61,228.13,239.23,0.031,0.00587
15:22:51,12/7/2024,FRI,99.90,24.50,25.61,228.21,239.31,0.031,0.00614
15:22:51,12/7/2024,FRI,99.90,24.50,25.61,228.13,239.35,0.031,0.00576
15:22:51,12/7/2024,FRI,99.90,24.50,25.61,228.13,239.46,0.031,0.00564
15:22:51,12/7/2024,FRI,99.90,24.50,25.61,228.22,239.53,0.031,0.00594
15:22:52,12/7/2024,FRI,99.90,24.50,25.61,228.37,239.72,0.031,0.00643
15:22:52,12/7/2024,FRI,99.90,24.50,25.61,228.34,239.76,0.031,0.00625
15:22:52,12/7/2024,FRI,99.90,24.50,25.61,228.29,239.79,0.031,0.00601
15:22:52,12/7/2024,FRI,99.90,24.50,25.61,228.40,239.84,0.031,0.00646
15:22:53,12/7/2024,FRI,99.90,24.50,25.61,228.41,239.88,0.031,0.00647
15:22:53,12/7/2024,FRI,99.90,24.50,25.61,228.42,239.88,0.031,0.00650
15:22:53,12/7/2024,FRI,99.90,24.50,25.61,228.28,239.75,0.031,0.00601
15:22:53,12/7/2024,FRI,99.90,24.50,25.61,228.15,239.73,0.031,0.00545
15:22:54,12/7/2024,FRI,99.90,24.50,25.61,228.20,239.67,0.031,0.00574
15:22:54,12/7/2024,FRI,99.90,24.50,25.61,228.20,239.61,0.031,0.00579
15:22:54,12/7/2024,FRI,99.90,24.50,25.61,228.19,239.51,0.031,0.00585
15:22:54,12/7/2024,FRI,99.90,24.50,25.61,228.22,239.48,0.031,0.00601
15:22:55,12/7/2024,FRI,99.90,24.50,25.61,228.21,239.48,0.031,0.00597
15:22:55,12/7/2024,FRI,99.90,24.50,25.61,228.12,239.41,0.031,0.00563
15:22:55,12/7/2024,FRI,99.90,24.50,25.61,228.00,239.37,0.031,0.00512
15:22:55,12/7/2024,FRI,99.90,24.50,25.61,227.97,239.33,0.031,0.00504
15:22:56,12/7/2024,FRI,99.90,24.50,25.61,228.10,239.54,0.031,0.00541
15:22:56,12/7/2024,FRI,99.90,24.50,25.61,228.22,239.56,0.031,0.00591
15:22:56,12/7/2024,FRI,99.90,24.50,25.61,228.15,239.56,0.031,0.00559
15:22:56,12/7/2024,FRI,99.90,24.50,25.61,228.10,239.61,0.031,0.00536
15:22:57,12/7/2024,FRI,99.90,24.50,25.61,228.04,239.71,0.031,0.00495
15:22:57,12/7/2024,FRI,99.90,24.50,25.61,228.21,239.81,0.031,0.00561
15:22:57,12/7/2024,FRI,99.90,24.50,25.61,228.39,239.88,0.031,0.00637
15:22:57,12/7/2024,FRI,99.90,24.50,25.61,228.50,240.02,0.031,0.00669
15:22:58,12/7/2024,FRI,99.90,24.50,25.61,228.77,240.05,0.031,0.00789
15:22:58,12/7/2024,FRI,99.90,24.50,25.61,228.73,240.00,0.031,0.00775
15:22:58,12/7/2024,FRI,99.90,24.50,25.61,228.56,239.90,0.031,0.00708
15:22:58,12/7/2024,FRI,99.90,24.50,25.61,228.57,239.85,0.031,0.00717
15:22:59,12/7/2024,FRI,99.90,24.50,25.61,228.66,239.88,0.031,0.00759
15:22:59,12/7/2024,FRI,99.90,24.50,25.61,228.64,239.84,0.031,0.00753
15:22:59,12/7/2024,FRI,99.90,24.50,25.61,228.77,239.97,0.031,0.00796
15:22:59,12/7/2024,FRI,99.90,24.50,25.61,228.53,239.90,0.031,0.00698
15:23:0,12/7/2024,FRI,99.90,24.50,25.61,228.38,239.81,0.031,0.00638
15:23:0,12/7/2024,FRI,99.90,24.50,25.61,228.22,239.67,0.032,0.00581
15:23:0,12/7/2024,FRI,99.90,24.50,25.61,228.04,239.64,0.031,0.00505
15:23:0,12/7/2024,FRI,99.90,24.50,25.61,228.14,239.66,0.032,0.00545
15:23:1,12/7/2024,FRI,99.90,24.50,25.61,228.25,239.70,0.031,0.00594
15:23:1,12/7/2024,FRI,99.90,24.50,25.61,228.18,239.74,0.031,0.00556
15:23:1,12/7/2024,FRI,99.90,24.50,25.61,228.17,239.72,0.031,0.00552
15:23:1,12/7/2024,FRI,99.90,24.50,25.61,228.22,239.67,0.031,0.00583
15:23:2,12/7/2024,FRI,99.90,24.50,25.61,228.12,239.45,0.031,0.00558
15:23:2,12/7/2024,FRI,99.90,24.50,25.61,228.25,239.49,0.031,0.00614
15:23:2,12/7/2024,FRI,99.90,24.50,25.61,228.21,239.50,0.031,0.00594
15:23:2,12/7/2024,FRI,99.90,24.50,25.61,228.26,239.55,0.031,0.00613
15:23:3,12/7/2024,FRI,99.90,24.50,25.61,228.31,239.53,0.031,0.00637
15:23:3,12/7/2024,FRI,99.90,24.50,25.61,228.31,239.57,0.031,0.00633
15:23:3,12/7/2024,FRI,99.90,24.50,25.61,228.35,239.53,0.031,0.00654
15:23:3,12/7/2024,FRI,99.90,24.50,25.61,228.43,239.57,0.031,0.00686
15:23:4,12/7/2024,FRI,99.90,24.50,25.61,228.40,239.56,0.031,0.00672
15:23:4,12/7/2024,FRI,99.90,24.50,25.61,228.38,239.56,0.031,0.00662
15:23:4,12/7/2024,FRI,99.90,24.50,25.61,228.47,239.55,0.031,0.00705
15:23:4,12/7/2024,FRI,99.90,24.50,25.61,228.35,239.53,0.031,0.00656
15:23:5,12/7/2024,FRI,99.90,24.50,25.61,228.49,239.65,0.031,0.00704
15:23:5,12/7/2024,FRI,99.90,24.50,25.61,228.53,239.69,0.031,0.00719
15:23:5,12/7/2024,FRI,99.90,24.50,25.61,228.43,239.70,0.031,0.00672
15:23:5,12/7/2024,FRI,99.90,24.50,25.61,228.48,239.64,0.031,0.00700
15:23:6,12/7/2024,FRI,99.90,24.50,25.61,228.36,239.55,0.032,0.00657
15:23:6,12/7/2024,FRI,99.90,24.50,25.61,228.33,239.50,0.031,0.00648
15:23:6,12/7/2024,FRI,99.90,24.50,25.61,228.42,239.57,0.031,0.00680
15:23:6,12/7/2024,FRI,99.90,24.50,25.61,228.43,239.58,0.031,0.00684
15:23:7,12/7/2024,FRI,99.90,24.50,25.61,228.23,239.53,0.031,0.00601
15:23:7,12/7/2024,FRI,99.90,24.50,25.61,228.26,239.50,0.031,0.00619
15:23:7,12/7/2024,FRI,99.90,24.50,25.61,228.30,239.45,0.031,0.00638
15:23:7,12/7/2024,FRI,99.90,24.50,25.61,228.20,239.38,0.032,0.00602
15:23:8,12/7/2024,FRI,99.90,24.50,25.61,228.29,239.37,0.031,0.00646
15:23:8,12/7/2024,FRI,99.90,24.50,25.61,228.19,239.45,0.031,0.00591
15:23:8,12/7/2024,FRI,99.90,24.50,25.61,228.17,239.58,0.032,0.00569
15:23:8,12/7/2024,FRI,99.90,24.50,25.61,228.05,239.42,0.031,0.00531
15:23:9,12/7/2024,FRI,99.90,24.50,25.61,227.99,239.44,0.031,0.00503
15:23:9,12/7/2024,FRI,99.90,24.50,25.61,227.93,239.44,0.031,0.00473
15:23:9,12/7/2024,FRI,99.90,24.50,25.61,228.04,239.61,0.031,0.00507
15:23:9,12/7/2024,FRI,99.90,24.50,25.61,228.10,239.61,0.031,0.00535
15:23:10,12/7/2024,FRI,99.90,24.50,25.61,228.01,239.52,0.031,0.00504
15:23:10,12/7/2024,FRI,99.90,24.50,25.61,227.98,239.55,0.031,0.00485
15:23:10,12/7/2024,FRI,99.90,24.50,25.61,227.95,239.65,0.032,0.00464
15:23:10,12/7/2024,FRI,99.90,24.50,25.61,228.00,239.70,0.032,0.00480
15:23:11,12/7/2024,FRI,99.90,24.50,25.61,228.06,239.57,0.031,0.00521
15:23:11,12/7/2024,FRI,99.90,24.50,25.61,228.21,239.73,0.031,0.00572
15:23:11,12/7/2024,FRI,99.90,24.50,25.61,228.07,239.65,0.031,0.00516
15:23:11,12/7/2024,FRI,99.90,24.50,25.61,228.09,239.76,0.032,0.00515
15:23:12,12/7/2024,FRI,99.90,24.50,25.61,227.98,239.65,0.032,0.00477
15:23:12,12/7/2024,FRI,99.90,24.50,25.61,227.95,239.70,0.031,0.00456
15:23:12,12/7/2024,FRI,99.90,24.50,25.61,227.96,239.78,0.032,0.00454
15:23:12,12/7/2024,FRI,99.90,24.50,25.61,228.08,239.88,0.031,0.00498
15:23:13,12/7/2024,FRI,99.90,24.50,25.61,228.07,239.85,0.032,0.00496
15:23:13,12/7/2024,FRI,99.90,24.50,25.61,228.19,239.84,0.031,0.00551
15:23:13,12/7/2024,FRI,99.90,24.50,25.61,228.18,239.92,0.031,0.00540
15:23:13,12/7/2024,FRI,99.90,24.50,25.61,228.18,239.90,0.032,0.00541
15:23:14,12/7/2024,FRI,99.90,24.50,25.61,228.32,239.94,0.031,0.00599
15:23:14,12/7/2024,FRI,99.90,24.50,25.61,228.27,239.79,0.032,0.00591
15:23:14,12/7/2024,FRI,99.90,24.50,25.61,228.30,239.83,0.032,0.00603
15:23:14,12/7/2024,FRI,99.90,24.50,25.61,228.22,239.77,0.031,0.00572
15:23:15,12/7/2024,FRI,99.90,24.50,25.61,228.12,239.74,0.031,0.00528
15:23:15,12/7/2024,FRI,99.90,24.50,25.61,228.03,239.65,0.031,0.00499
15:23:15,12/7/2024,FRI,99.90,24.50,25.61,228.05,239.51,0.031,0.00524
15:23:15,12/7/2024,FRI,99.90,24.50,25.61,227.90,239.50,0.032,0.00457
15:23:16,12/7/2024,FRI,99.90,24.50,25.61,227.92,239.52,0.032,0.00462
15:23:16,12/7/2024,FRI,99.90,24.50,25.61,227.81,239.48,0.031,0.00418
15:23:16,12/7/2024,FRI,99.90,24.50,25.61,227.90,239.54,0.031,0.00452
15:23:17,12/7/2024,FRI,99.90,24.50,25.61,228.03,239.60,0.031,0.00503
15:23:17,12/7/2024,FRI,99.90,24.50,25.61,228.15,239.65,0.032,0.00551
15:23:17,12/7/2024,FRI,99.90,24.50,25.61,228.35,239.79,0.032,0.00625
15:23:17,12/7/2024,FRI,99.90,24.50,25.61,228.43,239.89,0.032,0.00652
15:23:18,12/7/2024,FRI,99.90,24.40,25.50,228.45,239.83,0.031,0.00666
15:23:18,12/7/2024,FRI,99.90,24.40,25.50,228.39,239.82,0.032,0.00642
15:23:18,12/7/2024,FRI,99.90,24.40,25.50,228.49,239.77,0.031,0.00694
15:23:18,12/7/2024,FRI,99.90,24.40,25.50,228.43,239.74,0.032,0.00666
15:23:19,12/7/2024,FRI,99.90,24.40,25.50,228.47,239.69,0.032,0.00689
15:23:19,12/7/2024,FRI,99.90,24.40,25.50,228.32,239.59,0.032,0.00634
15:23:19,12/7/2024,FRI,99.90,24.40,25.50,228.37,239.59,0.031,0.00655
15:23:19,12/7/2024,FRI,99.90,24.40,25.50,228.35,239.60,0.031,0.00648
15:23:20,12/7/2024,FRI,99.90,24.40,25.50,228.24,239.53,0.031,0.00602
15:23:20,12/7/2024,FRI,99.90,24.40,25.50,228.30,239.38,0.032,0.00646
15:23:20,12/7/2024,FRI,99.90,24.40,25.50,228.42,239.43,0.032,0.00694
15:23:20,12/7/2024,FRI,99.90,24.40,25.50,228.45,239.41,0.031,0.00712
15:23:21,12/7/2024,FRI,99.90,24.40,25.50,228.42,239.46,0.032,0.00693
15:23:21,12/7/2024,FRI,99.90,24.40,25.50,228.46,239.55,0.032,0.00699
